l_id,v_id_1,v_id_2,voltage,cables,wires,frequency,length_m,r,x,c,i_th_max,V_base_kV_line,Z_base_ohms_line,x_pu,I_th_max_kA,P_th_max_MVA_line,P_th_max_pu_line
153.0,121,119,220000.0,3.0,2.0,50.0,23276.0,0.93104,7.44832,267.674,60.5176,220.0,484.0,0.01538909090909091,0.060517600000000005,23.060302749468665,0.23060302749468664
154.0,121,135,220000.0,3.0,2.0,50.0,26600.0,1.064,8.512,305.9,69.16,220.0,484.0,0.017586776859504133,0.06916,26.35349944732198,0.2635349944732198
155.0,121,145,220000.0,3.0,2.0,50.0,21638.0,0.86552,6.92416,248.837,56.2588,220.0,484.0,0.014306115702479338,0.0562588,21.437481994028307,0.21437481994028307
156.0,146,147,220000.0,3.0,2.0,50.0,20577.0,0.82308,6.58464,236.6355,53.5002,220.0,484.0,0.013604628099173554,0.0535002,20.386314215321217,0.20386314215321216
157.0,141,121,220000.0,3.0,2.0,50.0,4849.0,0.19396,1.55168,55.7635,12.6074,220.0,484.0,0.0032059504132231405,0.0126074,4.80406461729565,0.048040646172956496
158.0,125,148,220000.0,3.0,2.0,50.0,19881.0,0.79524,6.36192,228.6315,51.6906,220.0,484.0,0.013144462809917355,0.0516906,19.69676400421836,0.1969676400421836
159.0,121,135,220000.0,3.0,2.0,50.0,26496.0,1.05984,8.47872,304.704,68.8896,220.0,484.0,0.01751801652892562,0.0688896,26.25046320888132,0.2625046320888132
160.0,113,149,220000.0,3.0,2.0,50.0,22081.0,0.88324,7.06592,253.9315,57.4106,220.0,484.0,0.014599008264462811,0.0574106,21.87637674046303,0.2187637674046303
161.0,146,116,220000.0,3.0,2.0,50.0,51114.0,2.04456,16.35648,587.811,132.8964,220.0,484.0,0.03379438016528926,0.1328964,50.64032972745923,0.5064032972745923
162.0,122,116,380000.0,3.0,4.0,50.0,73815.0,0.461344,18.45375,1011.2655,767.676,380.0,1444.0,0.012779605263157894,0.767676,505.26845758547324,5.052684575854732
163.0,125,150,220000.0,3.0,2.0,50.0,34100.0,1.208444,10.753728,386.4621,105.0244,220.0,484.0,0.022218446280991736,0.1050244,40.0196713035761,0.400196713035761
164.0,121,143,220000.0,3.0,1.4,50.0,119387.0,6.808752,38.28352,1375.814,245.29596,220.0,484.0,0.07909818181818182,0.24529596,93.47031443450426,0.9347031443450426
165.0,121,151,220000.0,3.0,1.6,50.0,9874.0,0.558536,3.204096,115.14720000000004,20.8975,220.0,484.0,0.006620033057851239,0.0208975,7.963016985257534,0.07963016985257534
166.0,146,116,220000.0,3.0,2.0,50.0,51114.0,2.04456,16.35648,587.811,132.8964,220.0,484.0,0.03379438016528926,0.1328964,50.64032972745923,0.5064032972745923
167.0,126,116,380000.0,3.0,4.0,50.0,83776.0,0.5236,20.944,1147.7312,871.2704,380.0,1444.0,0.014504155124653738,0.8712704,573.4521479737263,5.734521479737262
168.0,121,152,220000.0,3.0,1.0,50.0,121485.0,9.7188,38.8752,1397.0775,157.9305,220.0,484.0,0.0803206611570248,0.1579305,60.179603014246446,0.6017960301424644
169.0,121,151,220000.0,3.0,1.0,50.0,9874.0,0.78992,3.15968,113.551,12.8362,220.0,484.0,0.006528264462809917,0.012836199999999999,4.8912491267454365,0.04891249126745437
170.0,113,153,220000.0,3.0,4.0,50.0,13409.0,0.26818,4.29088,154.2035,69.7268,220.0,484.0,0.008865454545454544,0.06972679999999999,26.569479254822586,0.26569479254822587
171.0,113,146,220000.0,3.0,2.0,50.0,17034.0,0.68136,5.45088,195.891,44.2884,220.0,484.0,0.011262148760330578,0.044288400000000006,16.876146976905364,0.16876146976905365
172.0,151,147,220000.0,3.0,2.2,50.0,11400.0,0.445572,3.600832,129.4049,38.2083,220.0,484.0,0.007439735537190083,0.0382083,14.559317711583464,0.14559317711583464
173.0,151,147,220000.0,3.0,2.2,50.0,11400.0,0.445572,3.600832,129.4049,38.2083,220.0,484.0,0.007439735537190083,0.0382083,14.559317711583464,0.14559317711583464
174.0,113,146,220000.0,3.0,2.0,50.0,17065.0,0.6826,5.4608,196.2475,44.369,220.0,484.0,0.011282644628099173,0.044369,16.906859701825173,0.16906859701825172
175.0,154,106,380000.0,3.0,4.0,50.0,57619.0,0.360119,14.40475,789.3803,599.2376,380.0,1444.0,0.00997558864265928,0.5992376,394.4057882221416,3.9440578822214163
176.0,115,155,380000.0,3.0,4.0,50.0,4315.0,0.026969,1.07875,59.1155,44.876,380.0,1444.0,0.0007470567867036012,0.044876,29.536454575375153,0.29536454575375154
177.0,156,58,380000.0,3.0,2.0,50.0,31674.0,0.395925,7.9185,433.9338,164.7048,380.0,1444.0,0.005483725761772853,0.1647048,108.40529110317875,1.0840529110317876
178.0,157,158,220000.0,3.0,2.0,50.0,32238.0,1.28952,10.31616,370.737,83.8188,220.0,484.0,0.021314380165289255,0.0838188,31.939252450479923,0.3193925245047992
179.0,119,135,380000.0,3.0,4.0,50.0,2721.0,0.017006,0.68025,37.2777,28.2984,380.0,1444.0,0.00047108725761772855,0.0282984,18.625421297704705,0.18625421297704706
180.0,111,148,220000.0,3.0,4.0,50.0,11477.0,0.22954,3.67264,131.9855,59.6804,220.0,484.0,0.007588099173553719,0.0596804,22.741286703527397,0.22741286703527397
181.0,159,130,220000.0,3.0,2.0,50.0,4813.0,0.19252,1.54016,55.3495,12.5138,220.0,484.0,0.0031821487603305785,0.0125138,4.768398227066191,0.04768398227066191
182.0,111,119,220000.0,3.0,2.0,50.0,5730.0,0.226544,1.812352,65.13140000000001,14.72536,220.0,484.0,0.0037445289256198347,0.01472536,5.611115769543337,0.05611115769543337
183.0,130,135,220000.0,3.0,2.0,50.0,14452.0,0.57808,4.62464,166.198,37.5752,220.0,484.0,0.00955504132231405,0.0375752,14.318074211003657,0.14318074211003656
184.0,159,130,220000.0,3.0,2.0,50.0,4813.0,0.19252,1.54016,55.3495,12.5138,220.0,484.0,0.0031821487603305785,0.0125138,4.768398227066191,0.04768398227066191
185.0,130,135,220000.0,3.0,2.0,50.0,14670.0,0.5868,4.6944,168.705,38.142,220.0,484.0,0.009699173553719008,0.038142,14.534054018504266,0.14534054018504267
186.0,119,160,380000.0,3.0,4.0,50.0,13156.0,0.082225,3.289,180.2372,136.8224,380.0,1444.0,0.002277700831024931,0.13682239999999998,90.05367239713452,0.9005367239713452
187.0,108,161,380000.0,3.0,4.0,50.0,10045.0,0.062781,2.51125,137.6165,104.468,380.0,1444.0,0.0017390927977839336,0.104468,68.75867583074007,0.6875867583074008
188.0,108,162,380000.0,3.0,4.0,50.0,34595.0,0.216219,8.64875,473.9515,359.788,380.0,1444.0,0.005989439058171745,0.359788,236.80501646236465,2.3680501646236465
189.0,163,162,380000.0,3.0,4.0,50.0,15207.0,0.095044,3.80175,208.3359,158.1528,380.0,1444.0,0.002632790858725762,0.1581528,104.09290028452607,1.0409290028452607
190.0,108,161,380000.0,3.0,4.0,50.0,10019.0,0.062619,2.50475,137.2603,104.1976,380.0,1444.0,0.0017345914127423823,0.10419759999999999,68.58070414616074,0.6858070414616074
191.0,164,162,220000.0,3.0,2.0,50.0,25175.0,1.007,8.056,289.5125,65.455,220.0,484.0,0.016644628099173553,0.065455,24.94170483407259,0.2494170483407259
192.0,165,100,380000.0,3.0,4.0,50.0,14743.0,0.092144,3.68575,201.9791,153.3272,380.0,1444.0,0.002552458448753463,0.1533272,100.91679022126439,1.0091679022126439
193.0,134,100,220000.0,3.0,2.2,50.0,24437.0,1.082244,7.860352000000001,282.4814,70.17192,220.0,484.0,0.016240396694214877,0.07017192,26.739092755024902,0.267390927550249
194.0,144,100,220000.0,3.0,2.4,50.0,16157.0,0.578924,5.164224,185.5893,50.61784,220.0,484.0,0.01066988429752066,0.050617840000000004,19.28798754286629,0.1928798754286629
195.0,100,166,220000.0,3.0,2.0,50.0,3433.0,0.13732,1.09856,39.4795,8.9258,220.0,484.0,0.0022697520661157026,0.008925800000000001,3.401186601603623,0.03401186601603623
196.0,100,166,220000.0,3.0,2.0,50.0,3427.0,0.13708,1.09664,39.4105,8.9102,220.0,484.0,0.0022657851239669424,0.0089102,3.395242203232046,0.03395242203232046
197.0,165,101,380000.0,3.0,4.0,50.0,42403.0,0.265019,10.60075,580.9211,440.9912,380.0,1444.0,0.007341239612188365,0.44099119999999997,290.2512823544919,2.9025128235449187
198.0,100,167,220000.0,3.0,2.0,50.0,8909.0,0.35636,2.85088,102.4535,23.1634,220.0,484.0,0.0058902479338842975,0.0231634,8.826440848729005,0.08826440848729006
199.0,100,167,220000.0,3.0,2.0,50.0,8838.0,0.356792,2.854336,102.5777,23.19148,220.0,484.0,0.005897388429752066,0.023191479999999997,8.837140765797841,0.0883714076579784
200.0,134,86,380000.0,3.0,4.0,50.0,13256.0,0.08285,3.314,181.6072,137.8624,380.0,1444.0,0.0022950138504155126,0.1378624,90.73817887628576,0.9073817887628576
201.0,144,86,220000.0,3.0,2.2,50.0,11834.0,0.43442,3.842624,138.0943,37.18936,220.0,484.0,0.007939305785123967,0.03718936,14.171049424613333,0.14171049424613333
202.0,134,86,380000.0,3.0,4.0,50.0,12536.0,0.07835,3.134,171.7432,130.3744,380.0,1444.0,0.002170360110803324,0.1303744,85.80973222639697,0.8580973222639697
203.0,168,169,220000.0,3.0,4.0,50.0,16651.0,0.33302,5.32832,191.4865,86.5852,220.0,484.0,0.01100892561983471,0.0865852,32.99339242837281,0.3299339242837281
204.0,32,170,220000.0,3.0,2.0,50.0,65756.0,2.63024,21.04192,756.194,170.9656,220.0,484.0,0.04347504132231405,0.1709656,65.14664322022948,0.6514664322022948
205.0,115,155,380000.0,3.0,4.0,50.0,4315.0,0.026969,1.07875,59.1155,44.876,380.0,1444.0,0.0007470567867036012,0.044876,29.536454575375153,0.29536454575375154
206.0,101,171,220000.0,3.0,4.0,50.0,19072.0,0.38144,6.10304,219.328,99.1744,220.0,484.0,0.012609586776859505,0.09917440000000001,37.79052191423495,0.37790521914234954
207.0,119,172,380000.0,3.0,4.0,50.0,30309.0,0.189431,7.57725,415.2333,315.2136,380.0,1444.0,0.005247403047091413,0.3152136,207.46706876594334,2.074670687659433
208.0,115,155,380000.0,3.0,4.0,50.0,4315.0,0.026969,1.07875,59.1155,44.876,380.0,1444.0,0.0007470567867036012,0.044876,29.536454575375153,0.29536454575375154
209.0,101,173,220000.0,3.0,2.0,50.0,20117.0,0.80468,6.43744,231.3455,52.3042,220.0,484.0,0.013300495867768594,0.0523042,19.930577006833694,0.19930577006833694
210.0,37,40,380000.0,3.0,4.0,50.0,37603.0,0.235019,9.40075,515.1611,391.0712,380.0,1444.0,0.006510214681440443,0.39107119999999995,257.39497135523334,2.5739497135523335
211.0,125,174,220000.0,3.0,2.0,50.0,19857.0,0.79428,6.35424,228.3555,51.6282,220.0,484.0,0.013128595041322313,0.0516282,19.67298641073205,0.19672986410732052
212.0,125,175,220000.0,3.0,2.0,50.0,8599.0,0.34396,2.75168,98.8885,22.3574,220.0,484.0,0.005685289256198347,0.0223574,8.519313599530891,0.08519313599530891
213.0,176,125,220000.0,3.0,2.0,50.0,9099.0,0.36396,2.91168,104.6385,23.6574,220.0,484.0,0.006015867768595041,0.0236574,9.01468013049559,0.09014680130495589
214.0,177,18,220000.0,3.0,2.0,50.0,56416.0,2.25664,18.05312,648.784,146.6816,220.0,484.0,0.0372998347107438,0.1466816,55.8931964218089,0.558931964218089
215.0,177,18,220000.0,3.0,2.0,50.0,56362.0,2.25448,18.03584,648.163,146.5412,220.0,484.0,0.037264132231404956,0.1465412,55.83969683646472,0.5583969683646471
216.0,178,179,220000.0,3.0,2.0,50.0,62049.0,2.48196,19.85568,713.5635,161.3274,220.0,484.0,0.041024132231404956,0.1613274,61.47399575965721,0.6147399575965721
217.0,180,178,220000.0,3.0,2.0,50.0,26246.0,1.04984,8.39872,301.829,68.2396,220.0,484.0,0.017352727272727273,0.0682396,26.002779943398973,0.26002779943398974
218.0,181,179,220000.0,3.0,2.0,50.0,29603.0,1.18412,9.47296,340.4345,76.9678,220.0,484.0,0.01957223140495868,0.0769678,29.328670832295963,0.2932867083229596
219.0,182,30,380000.0,3.0,4.0,50.0,28675.0,0.179219,7.16875,392.8475,298.22,380.0,1444.0,0.0049645083102493074,0.29822000000000004,196.28223289661244,1.9628223289661244
220.0,182,21,380000.0,6.0,4.0,50.0,29674.0,0.092731,7.4185,406.5338,617.2192,380.0,1444.0,0.005137465373961219,0.6172192,406.24090524666616,4.062409052466662
221.0,182,21,380000.0,3.0,4.0,50.0,29628.0,0.185175,7.407,405.9036,308.1312,380.0,1444.0,0.0051295013850415514,0.3081312,202.80557964292353,2.028055796429235
222.0,182,30,380000.0,3.0,4.0,50.0,28654.0,0.179088,7.1635,392.5598,298.0016,380.0,1444.0,0.004960872576177285,0.2980016,196.13848653599064,1.9613848653599064
223.0,176,169,220000.0,3.0,2.0,50.0,5752.0,0.23008,1.84064,66.148,14.9552,220.0,484.0,0.0038029752066115704,0.0149552,5.698696572217896,0.05698696572217896
224.0,183,184,220000.0,3.0,2.4,50.0,14090.0,0.5013799999999999,4.464767999999999,160.45260000000002,43.64932,220.0,484.0,0.009224727272727272,0.043649320000000005,16.632624790283117,0.16632624790283118
225.0,183,169,220000.0,3.0,2.0,50.0,21946.0,0.88196,7.05568,253.56350000000003,57.3274,220.0,484.0,0.01457785123966942,0.0573274,21.844673282481292,0.21844673282481292
226.0,183,185,380000.0,3.0,4.0,50.0,9562.0,0.059762,2.3905,130.9994,99.4448,380.0,1444.0,0.0016554709141274237,0.0994448,65.45250953643968,0.6545250953643967
227.0,183,186,380000.0,3.0,4.0,50.0,15588.0,0.097425,3.897,213.5556,162.1152,380.0,1444.0,0.002698753462603878,0.1621152,106.7008699700922,1.067008699700922
228.0,133,101,220000.0,3.0,2.0,50.0,41843.0,1.67372,13.38976,481.1945,108.7918,220.0,484.0,0.027664793388429754,0.1087918,41.45524351031179,0.4145524351031179
229.0,100,171,220000.0,3.0,2.0,50.0,10353.0,0.41412,3.31296,119.0595,26.9178,220.0,484.0,0.00684495867768595,0.0269178,10.257059390155055,0.10257059390155054
230.0,100,171,220000.0,3.0,2.0,50.0,10342.0,0.41368,3.30944,118.933,26.8892,220.0,484.0,0.006837685950413223,0.0268892,10.24616132647383,0.1024616132647383
231.0,169,174,220000.0,3.0,2.0,50.0,5643.0,0.22572,1.80576,64.8945,14.6718,220.0,484.0,0.003730909090909091,0.014671799999999999,5.590706668467591,0.055907066684675905
232.0,184,169,220000.0,3.0,2.0,50.0,8792.0,0.35168,2.81344,101.108,22.8592,220.0,484.0,0.005812892561983471,0.0228592,8.710525080483265,0.08710525080483265
233.0,169,187,220000.0,3.0,2.0,50.0,4702.0,0.18808,1.50464,54.073,12.2252,220.0,484.0,0.0031087603305785124,0.012225199999999999,4.658426857192028,0.04658426857192028
234.0,188,189,380000.0,3.0,3.0,50.0,37253.0,0.310442,9.31325,510.3661,290.5734,380.0,1444.0,0.006449619113573407,0.2905734,191.24939900865306,1.9124939900865305
235.0,190,171,220000.0,3.0,2.0,50.0,6769.0,0.27076,2.16608,77.8435,17.5994,220.0,484.0,0.004475371900826446,0.017599399999999998,6.706272096200093,0.06706272096200093
236.0,190,171,220000.0,3.0,2.0,50.0,6525.0,0.261,2.088,75.0375,16.965,220.0,484.0,0.00431404958677686,0.016965,6.46453322908932,0.0646453322908932
237.0,42,191,220000.0,3.0,2.0,50.0,929.0,0.03716,0.29728,10.6835,2.4154,220.0,484.0,0.0006142148760330578,0.0024154,0.9203910145324105,0.009203910145324104
238.0,42,191,220000.0,3.0,2.0,50.0,933.0,0.03732,0.29856,10.7295,2.4258,220.0,484.0,0.0006168595041322314,0.0024258,0.9243539467801282,0.009243539467801282
239.0,101,185,380000.0,3.0,4.0,50.0,18907.0,0.118169,4.72675,259.0259,196.6328,380.0,1444.0,0.0032733725761772852,0.1966328,129.4196400131212,1.294196400131212
240.0,101,186,380000.0,3.0,4.0,50.0,12541.0,0.078381,3.13525,171.8117,130.4264,380.0,1444.0,0.0021712257617728533,0.1304264,85.84395755035453,0.8584395755035453
241.0,186,192,380000.0,3.0,4.0,50.0,643.0,0.004019,0.16075,8.8091,6.6872,380.0,1444.0,0.00011132271468144044,0.0066872,4.401376660942346,0.04401376660942346
242.0,186,192,380000.0,3.0,4.0,50.0,495.0,0.003094,0.12375,6.7815,5.148,380.0,1444.0,8.56994459833795e-05,0.005148,3.38830707179854,0.0338830707179854
243.0,190,193,220000.0,3.0,2.0,50.0,6647.0,0.26588,2.12704,76.4405,17.2822,220.0,484.0,0.004394710743801653,0.0172822,6.585402662644707,0.06585402662644707
244.0,194,193,220000.0,3.0,2.0,50.0,7165.0,0.2866,2.2928,82.3975,18.629,220.0,484.0,0.004737190082644629,0.018629,7.098602388724134,0.07098602388724135
245.0,194,190,220000.0,3.0,2.0,50.0,13873.0,0.55492,4.43936,159.5395,36.0698,220.0,484.0,0.009172231404958677,0.0360698,13.744439768146535,0.13744439768146535
246.0,195,162,220000.0,3.0,1.0,50.0,27322.0,2.18576,8.74304,314.203,35.5186,220.0,484.0,0.01806413223140496,0.0355186,13.534404359017502,0.13534404359017502
247.0,130,119,220000.0,3.0,2.4,50.0,11754.0,0.423404,3.754496,134.9272,36.47332,220.0,484.0,0.007757223140495868,0.036473320000000004,13.898201539357979,0.1389820153935798
248.0,119,135,380000.0,3.0,4.0,50.0,3039.0,0.0220086,0.8803500000000002,48.24318,36.62256,380.0,1444.0,0.0006096606648199447,0.03662256,24.10421115683107,0.2410421115683107
249.0,196,197,220000.0,3.0,2.0,50.0,2820.0,0.1128,0.9024,32.43,7.332,220.0,484.0,0.0018644628099173553,0.007332,2.7938672346409015,0.027938672346409014
